Id,Nombre,apellido,cargo,edad,salario,deudas,retefuente,correo,telefono
269223,Andres,Díaz,Desarrollador,False,17976447,1,Andres58@correo.com,6539994
416581,Pablo,Torres,Analista,True,4994273,1,Pablo49@correo.com,8668923
267926,Ana,González,Desarrollador,False,14816320,1,Ana24@correo.com,2907324
128251,Andres,Fernández,Analista,False,11273025,1,Andres30@correo.com,5513319
207229,Andres,González,Gerente,False,15007576,2,Andres37@correo.com,9762799
473730,Ana,López,Desarrollador,False,1445422,2,Ana60@correo.com,8856476
348861,Ana,Rodríguez,Diseñador,False,14551894,2,Ana40@correo.com,6294311
421697,Isabel,Ramírez,Gerente,True,2813253,1,Isabel28@correo.com,4859463
65954,Isabel,Fernández,Desarrollador,True,3280707,2,Isabel22@correo.com,3042452
43648,Ana,Martínez,Analista,False,10073200,1,Ana25@correo.com,5883043
435857,Andres,Martínez,Diseñador,False,8558115,1,Andres55@correo.com,1738308
233739,Pablo,Díaz,Desarrollador,False,1220658,2,Pablo55@correo.com,4057867
4603,Pablo,Ramírez,Analista,False,9697899,1,Pablo48@correo.com,4124692
407006,Isabel,Rodríguez,Desarrollador,False,17079078,2,Isabel37@correo.com,4613954
151302,Andres,Martínez,Desarrollador,False,13613425,1,Andres27@correo.com,6449592
135587,Andres,Díaz,Desarrollador,False,7429072,2,Andres58@correo.com,8221263
327387,Isabel,Ramírez,Analista,True,10904884,2,Isabel52@correo.com,3153175
229858,Andres,López,Desarrollador,False,6388726,1,Andres32@correo.com,7785654
477875,Ana,González,Desarrollador,True,7089040,2,Ana31@correo.com,5192836
133443,Ana,Torres,Gerente,False,3155201,2,Ana24@correo.com,2054880
188305,Isabel,Fernández,Gerente,True,4554295,1,Isabel33@correo.com,2798058
462539,Andres,González,Gerente,True,2253214,2,Andres48@correo.com,2348113
110903,Pablo,Gómez,Desarrollador,False,14510556,1,Pablo57@correo.com,6480917
413523,Ana,Martínez,Desarrollador,True,15317111,1,Ana33@correo.com,1987503
493672,Pablo,Gómez,Analista,False,2483994,1,Pablo34@correo.com,8487796
421991,Andres,Pérez,Desarrollador,True,7810512,1,Andres32@correo.com,8105749
263790,Ana,Ramírez,Gerente,True,13333113,2,Ana56@correo.com,1621982
25174,Pablo,González,Gerente,False,4693083,1,Pablo53@correo.com,6492093
98492,Pablo,Fernández,Analista,False,12870495,2,Pablo49@correo.com,9437182
61090,Andres,Martínez,Desarrollador,False,4403120,1,Andres60@correo.com,1733967
173776,Ana,López,Analista,True,13579244,2,Ana59@correo.com,6128169
319529,Isabel,Díaz,Desarrollador,True,1692252,1,Isabel37@correo.com,6229994
224713,Isabel,Díaz,Diseñador,True,3537484,1,Isabel49@correo.com,7575986
60826,Isabel,Fernández,Diseñador,False,3214518,1,Isabel37@correo.com,9687107
139536,Pablo,Rodríguez,Gerente,False,4623352,2,Pablo45@correo.com,7213716
93154,Isabel,Rodríguez,Desarrollador,True,13619266,2,Isabel57@correo.com,3996811
108219,Isabel,López,Diseñador,False,13149048,1,Isabel25@correo.com,4316258
445344,Ana,Ramírez,Gerente,False,4101809,2,Ana59@correo.com,6390564
431045,Ana,Pérez,Diseñador,False,2484056,1,Ana43@correo.com,2307546
34701,Pablo,Díaz,Gerente,True,13768693,2,Pablo31@correo.com,4509381
354658,Isabel,López,Desarrollador,False,7734169,1,Isabel39@correo.com,9960155
335321,Isabel,Gómez,Diseñador,True,10840407,1,Isabel59@correo.com,3836564
390365,Ana,González,Diseñador,True,7100178,1,Ana46@correo.com,3069046
266396,Ana,Gómez,Diseñador,False,1462510,2,Ana41@correo.com,6039574
91280,Pablo,Pérez,Desarrollador,True,15043725,1,Pablo55@correo.com,9144090
113147,Isabel,Torres,Desarrollador,True,7400401,1,Isabel29@correo.com,7503357
463760,Ana,López,Analista,False,6643535,1,Ana30@correo.com,7596724
101755,Andres,Pérez,Diseñador,True,13819421,1,Andres36@correo.com,1564794
383692,Pablo,González,Diseñador,True,6559724,1,Pablo49@correo.com,9056389
36875,Isabel,Rodríguez,Diseñador,True,10745996,2,Isabel52@correo.com,2193155
189620,Ana,Ramírez,Gerente,True,13604357,1,Ana23@correo.com,7911516
440459,Isabel,Díaz,Analista,True,16008606,2,Isabel50@correo.com,5366755
390404,Ana,Ramírez,Desarrollador,True,6801770,1,Ana56@correo.com,6043385
88600,Pablo,Gómez,Gerente,True,7272066,1,Pablo23@correo.com,3510763
255193,Pablo,López,Desarrollador,False,3479815,2,Pablo44@correo.com,8997476
445218,Andres,Martínez,Diseñador,True,4680130,1,Andres47@correo.com,1194814
100203,Pablo,Fernández,Desarrollador,False,12578868,1,Pablo52@correo.com,4472275
207003,Pablo,Ramírez,Analista,False,15252405,2,Pablo27@correo.com,9811702
28344,Isabel,Díaz,Gerente,True,11657002,1,Isabel22@correo.com,1819963
488930,Isabel,Díaz,Diseñador,True,14439370,1,Isabel42@correo.com,1369633
75031,Pablo,Díaz,Analista,True,7950595,2,Pablo35@correo.com,9528326
349744,Pablo,Gómez,Gerente,False,3500701,2,Pablo24@correo.com,1438875
443574,Pablo,Martínez,Analista,False,13923184,1,Pablo60@correo.com,5356215
328935,Andres,Martínez,Desarrollador,True,3174991,1,Andres51@correo.com,7509024
26533,Pablo,López,Desarrollador,True,5688198,2,Pablo55@correo.com,5520491
342216,Andres,González,Analista,True,4668505,2,Andres44@correo.com,5880380
61637,Ana,Díaz,Diseñador,True,13900006,2,Ana35@correo.com,9817062
213709,Andres,Rodríguez,Desarrollador,True,5013209,1,Andres27@correo.com,3087514
293993,Pablo,González,Diseñador,True,5555017,1,Pablo27@correo.com,5833520
57585,Isabel,Pérez,Analista,True,8990005,2,Isabel32@correo.com,5933650
102366,Andres,Fernández,Analista,True,7031731,2,Andres59@correo.com,6169406
150490,Isabel,Díaz,Gerente,True,13353759,2,Isabel50@correo.com,4878289
499341,Andres,Gómez,Gerente,True,14867974,1,Andres51@correo.com,8112658
163300,Ana,López,Gerente,False,3304445,1,Ana52@correo.com,1345648
276429,Ana,González,Analista,True,15210722,2,Ana38@correo.com,8124804
473120,Isabel,Martínez,Gerente,True,13294315,2,Isabel52@correo.com,1770411
105113,Andres,Pérez,Analista,True,17680200,2,Andres45@correo.com,3848853
454465,Isabel,Fernández,Analista,True,14212420,1,Isabel37@correo.com,8742578
267346,Andres,Rodríguez,Gerente,False,9631442,2,Andres44@correo.com,3097946
246944,Andres,Torres,Gerente,False,10781467,2,Andres33@correo.com,6601194
236165,Isabel,Díaz,Analista,False,12108688,1,Isabel38@correo.com,3658815
312068,Isabel,Torres,Analista,True,14632997,2,Isabel33@correo.com,2742816
72756,Isabel,Pérez,Diseñador,False,3933777,1,Isabel48@correo.com,5697112
456705,Isabel,Rodríguez,Diseñador,True,1372042,2,Isabel43@correo.com,8380244
408224,Isabel,López,Desarrollador,False,13794376,2,Isabel27@correo.com,8338166
3414,Andres,González,Diseñador,False,6891194,2,Andres51@correo.com,2118436
432719,Ana,López,Desarrollador,False,14721239,1,Ana48@correo.com,5694054
447227,Pablo,Rodríguez,Gerente,False,7078365,1,Pablo59@correo.com,3039118
399936,Ana,Torres,Analista,False,8316694,2,Ana38@correo.com,6276933
276742,Isabel,Díaz,Desarrollador,False,2948584,2,Isabel58@correo.com,2471099
152214,Isabel,López,Analista,False,14128214,2,Isabel33@correo.com,9025661
201091,Ana,Torres,Desarrollador,False,7982597,2,Ana39@correo.com,8429011
34791,Pablo,González,Analista,True,12790621,1,Pablo59@correo.com,9780782
453258,Ana,Fernández,Gerente,True,13670228,1,Ana45@correo.com,4992422
387618,Pablo,Fernández,Analista,True,13572846,2,Pablo42@correo.com,5123695
247552,Isabel,Martínez,Desarrollador,True,11301145,2,Isabel46@correo.com,2943101
391915,Pablo,Rodríguez,Gerente,False,16166868,2,Pablo56@correo.com,7028377
271987,Ana,López,Desarrollador,True,17673015,1,Ana48@correo.com,2183670
115658,Ana,López,Desarrollador,False,14750253,1,Ana54@correo.com,6492300
253897,Andres,López,Analista,False,17423573,2,Andres44@correo.com,7434676
388218,Andres,Gómez,Gerente,False,3485243,2,Andres50@correo.com,5431410
133265,Andres,Torres,Desarrollador,False,6283951,1,Andres34@correo.com,6670830
294679,Pablo,Rodríguez,Analista,True,6636363,2,Pablo34@correo.com,4972800
132293,Ana,Fernández,Desarrollador,True,15676497,2,Ana28@correo.com,2796889
167799,Ana,Torres,Analista,False,10807545,2,Ana58@correo.com,1724922
268038,Isabel,Pérez,Gerente,True,4249210,2,Isabel37@correo.com,3665941
323748,Andres,González,Analista,True,7036723,1,Andres42@correo.com,3909986
139837,Pablo,Pérez,Gerente,False,1750099,2,Pablo40@correo.com,7075675
272696,Ana,Martínez,Analista,True,8588849,1,Ana47@correo.com,2363040
311577,Pablo,González,Desarrollador,True,1308154,2,Pablo50@correo.com,4224295
223669,Andres,Torres,Diseñador,True,13594589,1,Andres49@correo.com,8342638
189173,Pablo,Gómez,Diseñador,False,17018657,2,Pablo49@correo.com,3699616
9425,Isabel,López,Analista,False,16064804,1,Isabel52@correo.com,8713660
126125,Ana,Fernández,Diseñador,True,16621954,1,Ana44@correo.com,5807466
32912,Ana,Díaz,Gerente,False,14886709,2,Ana38@correo.com,7938385
422381,Ana,Rodríguez,Desarrollador,False,12723328,1,Ana22@correo.com,2676139
272235,Ana,Gómez,Diseñador,True,9098344,1,Ana22@correo.com,8053707
473361,Andres,López,Desarrollador,True,7561503,2,Andres50@correo.com,6980693
354952,Pablo,Fernández,Analista,True,7647256,1,Pablo30@correo.com,7956675
460984,Pablo,López,Analista,True,13870618,1,Pablo42@correo.com,5300761
88326,Isabel,Torres,Diseñador,True,12683027,2,Isabel47@correo.com,1524167
439424,Isabel,López,Analista,True,13702748,2,Isabel40@correo.com,3478914
150637,Ana,Fernández,Gerente,True,13670643,1,Ana59@correo.com,4617495
173294,Isabel,Pérez,Desarrollador,False,10352808,1,Isabel46@correo.com,8652535
311751,Andres,Torres,Diseñador,True,10913049,2,Andres40@correo.com,8058387
307433,Andres,Pérez,Desarrollador,True,13891223,1,Andres52@correo.com,7024945
373919,Ana,González,Diseñador,False,2685596,2,Ana28@correo.com,9100559
486930,Isabel,Torres,Analista,False,11675936,1,Isabel48@correo.com,2377961
95625,Pablo,Fernández,Desarrollador,True,10627015,1,Pablo45@correo.com,4136486
228763,Andres,Gómez,Desarrollador,False,6691385,1,Andres58@correo.com,4718708
285074,Pablo,Díaz,Analista,True,17393067,2,Pablo57@correo.com,7047560
380948,Andres,Fernández,Gerente,False,12531653,1,Andres56@correo.com,2448384
385721,Andres,Díaz,Analista,False,14177562,2,Andres28@correo.com,7417214
448037,Ana,Torres,Desarrollador,False,2544138,1,Ana47@correo.com,1127212
406021,Andres,Díaz,Desarrollador,False,6354942,1,Andres56@correo.com,8438325
127949,Andres,Rodríguez,Gerente,True,9542189,2,Andres34@correo.com,2813208
163083,Pablo,Ramírez,Diseñador,False,7149649,2,Pablo28@correo.com,7661064
359416,Pablo,Rodríguez,Desarrollador,True,4719368,1,Pablo46@correo.com,4399658
383969,Isabel,López,Desarrollador,False,14110577,1,Isabel56@correo.com,9968402
498417,Pablo,Martínez,Diseñador,False,11085330,1,Pablo38@correo.com,4071792
404454,Pablo,Fernández,Analista,True,5294627,1,Pablo49@correo.com,7420783
487394,Andres,Martínez,Diseñador,False,10934211,1,Andres58@correo.com,9526641
12537,Ana,Torres,Gerente,True,16874500,1,Ana26@correo.com,2116591
419961,Ana,González,Gerente,False,11913055,2,Ana37@correo.com,5962640
489988,Isabel,Pérez,Analista,False,10061916,2,Isabel28@correo.com,6981988
456040,Ana,Gómez,Gerente,True,9040442,2,Ana37@correo.com,7899282
57608,Andres,Pérez,Gerente,False,9595768,2,Andres30@correo.com,8915414
88778,Pablo,Martínez,Diseñador,False,10812966,1,Pablo26@correo.com,4509382
66430,Pablo,Ramírez,Analista,True,4420741,1,Pablo52@correo.com,4398448
330340,Andres,López,Analista,True,4433144,1,Andres60@correo.com,9794822
301487,Pablo,López,Gerente,True,14579336,2,Pablo59@correo.com,9285126
111182,Andres,Gómez,Gerente,False,16323092,1,Andres59@correo.com,8657789
135270,Ana,López,Analista,True,12125352,2,Ana49@correo.com,1243568
147739,Isabel,Díaz,Diseñador,False,4400285,2,Isabel25@correo.com,5000574
91756,Ana,Díaz,Analista,False,16998680,2,Ana48@correo.com,7846640
150947,Ana,González,Analista,True,9019499,2,Ana46@correo.com,9458311
442600,Andres,González,Gerente,False,7266651,2,Andres30@correo.com,2771984
87413,Isabel,Fernández,Diseñador,True,10389808,2,Isabel44@correo.com,9061606
82569,Pablo,Martínez,Desarrollador,False,9725231,2,Pablo55@correo.com,5921295
84546,Ana,Pérez,Desarrollador,False,1581295,2,Ana51@correo.com,5099295
423403,Andres,Rodríguez,Gerente,False,4126603,2,Andres23@correo.com,2215793
380923,Andres,Martínez,Desarrollador,True,15134301,2,Andres23@correo.com,7416822
117388,Isabel,Pérez,Desarrollador,True,4236624,1,Isabel57@correo.com,9902499
362841,Isabel,López,Diseñador,True,12295992,2,Isabel35@correo.com,3433207
296766,Ana,Ramírez,Gerente,False,6974919,2,Ana53@correo.com,6834319
68979,Andres,Torres,Diseñador,False,2231933,1,Andres53@correo.com,9979366
449562,Ana,Pérez,Diseñador,True,2506845,2,Ana27@correo.com,7118905
459044,Pablo,Díaz,Desarrollador,False,2701988,2,Pablo54@correo.com,5230454
128061,Ana,Rodríguez,Gerente,True,10664955,1,Ana34@correo.com,8695267
53655,Isabel,Fernández,Gerente,False,14981397,1,Isabel42@correo.com,6982442
300384,Isabel,Torres,Desarrollador,False,6876299,1,Isabel48@correo.com,4321050
339671,Ana,Ramírez,Analista,True,15179037,1,Ana44@correo.com,7523137
198376,Ana,Torres,Diseñador,False,15294835,1,Ana36@correo.com,5969122
115210,Ana,Fernández,Desarrollador,False,2502632,1,Ana50@correo.com,8295884
12100,Ana,López,Gerente,False,9790600,1,Ana33@correo.com,3823249
445661,Isabel,Martínez,Diseñador,False,1595010,1,Isabel34@correo.com,2721308
457350,Isabel,Gómez,Desarrollador,True,13011979,2,Isabel23@correo.com,5495057
65794,Pablo,Díaz,Diseñador,False,14214719,1,Pablo24@correo.com,9290276
456386,Pablo,Gómez,Analista,True,4011652,1,Pablo25@correo.com,3632554
71605,Pablo,Ramírez,Analista,False,14064701,1,Pablo42@correo.com,3888423
494364,Andres,Martínez,Diseñador,False,12358528,1,Andres35@correo.com,1174681
